,ID,test,body,color,fuel,doors,production_date,transmission,engine_displacement,engine_power,mileage,drive_type,wheel,condition,owners,vehicle_title,price,model,generation,restyling,age,mileage_per_day
15210,avito4776,0,внедорожник,чёрный,бензин,5,2008,автоматическая,4.8,355,203474,полный,Левый,Не требует ремонта,3,Unknown,900000,X5,2,0,12,46.45525114155251
15211,avito4779,0,внедорожник,чёрный,бензин,5,2008,автоматическая,4.8,355,144000,полный,Левый,Не требует ремонта,3,Unknown,890000,X5,2,0,12,32.87671232876713
15212,avito4771,0,внедорожник,цветной,бензин,5,2008,автоматическая,4.8,355,234000,полный,Левый,Не требует ремонта,3,Unknown,760000,X5,2,0,12,53.42465753424658
15213,avito4775,0,внедорожник,чёрный,бензин,5,2008,автоматическая,4.8,355,200000,полный,Левый,Не требует ремонта,3,Unknown,800000,X5,2,0,12,45.662100456621005
15214,avito2222,0,внедорожник,чёрный,бензин,5,2009,автоматическая,4.8,355,168700,полный,Левый,Не требует ремонта,3,Unknown,840000,X5,2,0,11,42.01743462017435
15215,avito2251,0,внедорожник,серебристый,бензин,5,2009,автоматическая,4.8,355,129055,полный,Левый,Не требует ремонта,3,Unknown,766690,X5,2,0,11,32.143212951432126
15216,avito4805,0,внедорожник,белый,бензин,5,2010,автоматическая,4.8,355,128000,полный,Левый,Не требует ремонта,3,Unknown,1050000,X5,2,0,10,35.06849315068493
15217,test3519,1,внедорожник,цветной,бензин,5,2005,автоматическая,4.8,360,254300,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,1,1,15,46.44748858447488
15218,avito709,0,внедорожник,чёрный,бензин,5,2004,автоматическая,4.8,360,260000,полный,Левый,Не требует ремонта,3,Unknown,420000,X5,1,1,16,44.52054794520548
15219,avito2186,0,внедорожник,цветной,бензин,5,2004,автоматическая,4.8,360,220000,полный,Левый,Не требует ремонта,3,Unknown,650000,X5,1,1,16,37.67123287671233
15220,avito2307,0,внедорожник,серебристый,бензин,5,2004,автоматическая,4.8,360,221000,полный,Левый,Не требует ремонта,3,Unknown,670000,X5,1,1,16,37.842465753424655
15221,test1316,1,купе,чёрный,бензин,2,2006,автоматическая,4.8,367,199995,задний,Левый,Не требует ремонта,3,Оригинал,0,6 серия,2,0,14,39.13796477495108
15222,test2835,1,седан,чёрный,бензин,4,2006,автоматическая,4.8,367,179300,задний,Левый,Не требует ремонта,3,Оригинал,0,5 серия,5,0,14,35.088062622309195
15223,test1880,1,седан,чёрный,бензин,4,2007,автоматическая,4.8,367,250000,задний,Левый,Не требует ремонта,3,Дубликат,0,7 серия,4,1,13,52.68703898840885
15224,test2174,1,седан,чёрный,бензин,4,2007,автоматическая,4.8,367,270000,задний,Левый,Не требует ремонта,3,Дубликат,0,7 серия,4,1,13,56.90200210748156
15225,test2960,1,седан,чёрный,бензин,4,2007,автоматическая,4.8,367,107000,задний,Левый,Не требует ремонта,3,Оригинал,0,7 серия,4,1,13,22.55005268703899
15226,test3077,1,седан,серый,бензин,4,2007,автоматическая,4.8,367,148000,задний,Левый,Не требует ремонта,3,Дубликат,0,7 серия,4,1,13,31.19072708113804
15227,test3498,1,седан,чёрный,бензин,4,2007,автоматическая,4.8,367,380000,задний,Левый,Не требует ремонта,3,Оригинал,0,7 серия,4,1,13,80.08429926238145
15228,test1251,1,купе,цветной,бензин,2,2008,автоматическая,4.8,367,97000,задний,Левый,Не требует ремонта,3,Оригинал,0,6 серия,2,1,12,22.14611872146119
15229,test1571,1,купе,цветной,бензин,2,2008,автоматическая,4.8,367,49800,задний,Левый,Не требует ремонта,3,Оригинал,0,6 серия,2,1,12,11.36986301369863
15230,test2920,1,купе,цветной,бензин,2,2008,автоматическая,4.8,367,145000,задний,Левый,Не требует ремонта,3,Дубликат,0,6 серия,2,1,12,33.10502283105023
15231,test3198,1,купе,серый,бензин,2,2008,автоматическая,4.8,367,119000,задний,Левый,Не требует ремонта,3,Оригинал,0,6 серия,2,1,12,27.168949771689498
15232,avito1474,0,седан,золотистый,бензин,4,2004,автоматическая,4.8,367,218000,задний,Левый,Не требует ремонта,3,Unknown,700000,5 серия,5,0,16,37.32876712328767
15233,avito4280,0,седан,чёрный,бензин,4,2005,автоматическая,4.8,367,80000,задний,Левый,Не требует ремонта,3,Unknown,480000,7 серия,4,1,15,14.61187214611872
15234,avito4282,0,седан,чёрный,бензин,4,2005,автоматическая,4.8,367,123000,задний,Левый,Не требует ремонта,3,Unknown,700000,7 серия,4,1,15,22.465753424657535
15235,avito3390,0,седан,чёрный,бензин,4,2006,автоматическая,4.8,367,244000,задний,Левый,Не требует ремонта,3,Unknown,750000,7 серия,4,1,14,47.74951076320939
15236,avito2293,0,купе,чёрный,бензин,2,2007,автоматическая,4.8,367,190000,задний,Левый,Не требует ремонта,3,Unknown,630000,6 серия,2,0,13,40.042149631190725
15237,avito135,0,купе,цветной,бензин,2,2007,автоматическая,4.8,367,145000,задний,Левый,Не требует ремонта,3,Unknown,530000,6 серия,2,1,13,30.558482613277135
15238,avito3211,0,седан,чёрный,бензин,4,2007,автоматическая,4.8,367,227300,задний,Левый,Не требует ремонта,3,Unknown,570000,7 серия,4,1,13,47.903055848261324
15239,avito4286,0,седан,чёрный,бензин,4,2007,автоматическая,4.8,367,219000,задний,Левый,Не требует ремонта,3,Unknown,390000,7 серия,4,1,13,46.15384615384615
15240,avito2654,0,купе,белый,бензин,2,2008,автоматическая,4.8,367,156000,задний,Левый,Не требует ремонта,3,Unknown,730000,6 серия,2,1,12,35.61643835616438
15241,test2989,1,седан,чёрный,дизель,4,2013,автоматическая,3.0,381,145000,полный,Левый,Не требует ремонта,3,Оригинал,0,7 серия,5,1,7,56.75146771037182
15242,test2269,1,седан,белый,дизель,4,2013,автоматическая,3.0,381,149000,полный,Левый,Не требует ремонта,3,Оригинал,0,5 серия,6,1,7,58.31702544031311
15243,test288,1,седан,цветной,дизель,4,2015,автоматическая,3.0,381,69000,полный,Левый,Не требует ремонта,3,Оригинал,0,5 серия,6,1,5,37.80821917808219
15244,test1851,1,внедорожник,серый,дизель,5,2016,автоматическая,3.0,381,69000,полный,Левый,Не требует ремонта,3,Оригинал,0,X5,3,0,4,47.26027397260274
15245,test1456,1,внедорожник,белый,дизель,5,2016,автоматическая,3.0,381,53707,полный,Левый,Не требует ремонта,3,Оригинал,0,X6,2,0,4,36.785616438356165
15246,avito834,0,внедорожник,чёрный,дизель,5,2012,автоматическая,3.0,381,136000,полный,Левый,Не требует ремонта,3,Unknown,1797000,X5,2,1,8,46.57534246575342
15247,avito602,0,внедорожник,белый,дизель,5,2014,автоматическая,3.0,381,116063,полный,Левый,Не требует ремонта,3,Unknown,2935000,X5,3,0,6,52.99680365296803
15248,avito4869,0,внедорожник,цветной,дизель,5,2014,автоматическая,3.0,381,90627,полный,Левый,Не требует ремонта,3,Unknown,2996000,X5,3,0,6,41.38219178082192
15249,avito599,0,седан,чёрный,дизель,4,2016,автоматическая,3.0,400,90570,полный,Левый,Не требует ремонта,3,Unknown,3600001,7 серия,6,0,4,62.034246575342465
15250,avito4429,0,седан,цветной,бензин,4,2001,механическая,4.9,400,190000,задний,Левый,Не требует ремонта,3,Unknown,2800000,M5,3,0,19,27.397260273972602
