,test,style,body,color,fuel,doors,production_date,transmission,engine_displacement,engine_power,mileage,drive_type,wheel,owners,price
4325,0,520d xDrive Steptronic ,седан,чёрный,дизель,4,2018,автоматическая,2.0,190.0,29820.0,полный,Левый,1.0,2322000.0
4326,0,330i ,седан,синий,бензин,4,2001,автоматическая,3.0,231.0,298300.0,задний,Левый,4.0,750000.0
4327,0,520d xDrive Steptronic ,седан,чёрный,дизель,4,2019,автоматическая,2.0,190.0,29833.0,полный,Левый,1.0,2610000.0
4328,0,530xi ,седан,чёрный,бензин,4,2007,автоматическая,3.0,272.0,298500.0,полный,Левый,4.0,500000.0
4329,0,528i xDrive ,седан,синий,бензин,4,2014,автоматическая,2.0,245.0,29900.0,полный,Левый,2.0,1710000.0
4330,0,530i ,седан,серый,бензин,4,2007,автоматическая,3.0,272.0,299000.0,задний,Левый,4.0,480000.0
4331,0,325i ,седан,зелёный,бензин,4,1993,автоматическая,2.5,192.0,299000.0,задний,Левый,4.0,85000.0
4332,0,520i ,седан,серый,бензин,4,1998,механическая,2.0,150.0,299000.0,задний,Левый,3.0,299000.0
4333,0,520i ,седан,чёрный,бензин,4,1998,механическая,2.0,150.0,299000.0,задний,Левый,4.0,170000.0
4334,0,4.4 Competition,седан,серый,бензин,4,2019,автоматическая,4.4,625.0,2991.0,полный,Левый,1.0,8774187.0
4335,0,520d xDrive Steptronic ,седан,чёрный,дизель,4,2019,автоматическая,2.0,190.0,29935.0,полный,Левый,1.0,2420000.0
4336,0,530i xDrive Steptronic ,седан,белый,бензин,4,2019,автоматическая,2.0,249.0,2995.0,полный,Левый,1.0,3097000.0
4337,0,650i xDrive ,кабриолет,чёрный,бензин,2,2012,автоматическая,4.4,407.0,29966.0,полный,Левый,4.0,2435000.0
4338,0,4.4,внедорожник,чёрный,бензин,5,2018,автоматическая,4.4,575.0,29990.0,полный,Левый,2.0,4690000.0
4339,0,730i ,седан,зелёный,бензин,4,1988,автоматическая,3.0,188.0,299960.0,задний,Левый,3.0,180000.0
4340,0,3.0i ,внедорожник,голубой,бензин,5,2003,автоматическая,3.0,231.0,299999.0,полный,Левый,1.0,475000.0
4341,0,30d ,внедорожник,чёрный,дизель,5,2020,автоматическая,3.0,249.0,3.0,полный,Левый,1.0,6587000.0
4342,0,520d xDrive Steptronic ,седан,чёрный,дизель,4,2020,автоматическая,2.0,190.0,30.0,полный,Левый,1.0,3090000.0
4343,0,520d xDrive Steptronic ,седан,чёрный,дизель,4,2020,автоматическая,2.0,190.0,30.0,полный,Левый,1.0,3090000.0
4344,0,30d xDrive Steptronic ,внедорожник,синий,дизель,5,2018,автоматическая,3.0,249.0,30000.0,полный,Левый,1.0,4200000.0
4345,0,520d Steptronic ,седан,чёрный,дизель,4,2019,автоматическая,2.0,190.0,30000.0,задний,Левый,2.0,2320000.0
4346,0,630d xDrive Steptronic ,хэтчбек,синий,дизель,5,2018,автоматическая,3.0,249.0,30000.0,полный,Левый,1.0,3199000.0
4347,0,520d xDrive Steptronic ,седан,чёрный,дизель,4,2019,автоматическая,2.0,190.0,30000.0,полный,Левый,1.0,2870000.0
4348,0,35i ,внедорожник,чёрный,бензин,5,2012,автоматическая,3.0,306.0,30000.0,полный,Левый,1.0,1947000.0
4349,0,320i Steptronic ,седан,чёрный,бензин,4,2018,автоматическая,2.0,184.0,30000.0,задний,Левый,2.0,1850000.0
4350,0,28i xDrive ,внедорожник,серебристый,бензин,5,2014,автоматическая,2.0,245.0,30000.0,полный,Левый,1.0,1600000.0
4351,0,320i xDrive Steptronic ,седан,белый,бензин,4,2018,автоматическая,2.0,184.0,30000.0,полный,Левый,2.0,1790000.0
4352,0,530d xDrive Steptronic ,седан,серый,дизель,4,2018,автоматическая,3.0,249.0,30000.0,полный,Левый,2.0,3500000.0
4353,0,530d xDrive Steptronic ,седан,серый,дизель,4,2019,автоматическая,3.0,249.0,30000.0,полный,Левый,1.0,3500000.0
4354,0,640i xDrive Steptronic ,хэтчбек,коричневый,бензин,5,2018,автоматическая,3.0,340.0,30000.0,полный,Левый,1.0,3490000.0
4355,0,20i xDrive Steptronic ,внедорожник,серый,бензин,5,2019,автоматическая,2.0,192.0,30000.0,полный,Левый,1.0,2250000.0
4356,0,25d xDrive Steptronic ,внедорожник,чёрный,дизель,5,2017,автоматическая,3.0,218.0,30000.0,полный,Левый,2.0,2850000.0
4357,0,3.0i ,внедорожник,чёрный,бензин,5,2003,автоматическая,3.0,231.0,300000.0,полный,Левый,4.0,420000.0
4358,0,325i ,седан,серый,бензин,4,2005,автоматическая,2.5,218.0,300000.0,задний,Левый,4.0,355000.0
4359,0,316i ,седан,серый,бензин,4,1999,механическая,1.9,105.0,300000.0,задний,Левый,4.0,240000.0
4360,0,530i ,седан,чёрный,бензин,4,2001,автоматическая,3.0,231.0,300000.0,задний,Левый,4.0,330000.0
4361,0,525i ,седан,чёрный,бензин,4,2003,автоматическая,2.5,192.0,300000.0,задний,Левый,4.0,360000.0
4362,0,316i ,седан,серый,бензин,4,1992,механическая,1.6,102.0,300000.0,задний,Левый,4.0,68000.0
4363,0,4.4i ,внедорожник,чёрный,бензин,5,2002,автоматическая,4.4,286.0,300000.0,полный,Левый,3.0,385000.0
4364,0,4.4i ,внедорожник,зелёный,бензин,5,2000,автоматическая,4.4,286.0,300000.0,полный,Левый,4.0,270000.0
4365,0,518i ,седан,белый,бензин,4,1993,механическая,1.8,115.0,300000.0,задний,Левый,4.0,240000.0
4366,0,525i ,седан,белый,бензин,4,1990,механическая,2.5,170.0,300000.0,задний,Левый,4.0,100000.0
4367,0,320i ,купе,серый,бензин,2,1987,механическая,2.0,129.0,300000.0,задний,Левый,4.0,380000.0
4368,0,316i ,седан,зелёный,бензин,4,2002,механическая,1.6,115.0,300000.0,задний,Левый,3.0,150000.0
4369,0,30d ,внедорожник,серый,дизель,5,2007,автоматическая,3.0,235.0,300000.0,полный,Левый,2.0,890000.0
4370,0,318i ,седан,жёлтый,бензин,4,1991,механическая,1.8,113.0,300000.0,задний,Левый,4.0,42500.0
4371,0,525i ,седан,серый,бензин,4,2001,автоматическая,2.5,192.0,300000.0,задний,Левый,2.0,310000.0
4372,0,530i ,седан,зелёный,бензин,4,2003,автоматическая,3.0,231.0,300000.0,задний,Левый,4.0,320000.0
4373,0,523i ,седан,серый,бензин,4,1998,автоматическая,2.5,170.0,300000.0,задний,Левый,4.0,350000.0
4374,0,520i ,седан,белый,бензин,4,1996,механическая,2.0,150.0,300000.0,задний,Левый,4.0,160000.0
4375,0,25i ,внедорожник,серый,бензин,5,2006,автоматическая,2.5,192.0,300000.0,полный,Левый,3.0,400000.0
4376,0,530xd ,седан,чёрный,дизель,4,2007,автоматическая,3.0,235.0,300000.0,полный,Левый,4.0,825000.0
4377,0,3.0i ,внедорожник,серебристый,бензин,5,2000,автоматическая,3.0,231.0,300000.0,полный,Левый,3.0,400000.0
4378,0,3.0i ,внедорожник,чёрный,бензин,5,2001,автоматическая,3.0,231.0,300000.0,полный,Левый,4.0,500000.0
4379,0,523i ,седан,чёрный,бензин,4,1999,автоматическая,2.5,170.0,300000.0,задний,Левый,4.0,310000.0
4380,0,525i ,седан,синий,бензин,4,2002,автоматическая,2.5,192.0,300000.0,задний,Левый,4.0,395000.0
4381,0,520i ,седан,красный,бензин,4,1988,механическая,2.0,150.0,300000.0,задний,Левый,3.0,140000.0
4382,0,530i ,седан,синий,бензин,4,2004,автоматическая,3.0,231.0,300000.0,задний,Левый,2.0,450000.0
4383,0,740i ,седан,зелёный,бензин,4,1995,автоматическая,4.0,286.0,300000.0,задний,Левый,4.0,350000.0
4384,0,316i ,седан,чёрный,бензин,4,2001,автоматическая,1.6,105.0,300000.0,задний,Левый,4.0,350000.0
4385,0,525xi ,седан,синий,бензин,4,2005,автоматическая,2.5,218.0,300000.0,полный,Левый,2.0,430000.0
4386,0,520i ,седан,серый,бензин,4,1997,механическая,2.0,150.0,300000.0,задний,Левый,3.0,230000.0
4387,0,3.0sd ,внедорожник,серый,дизель,5,2007,автоматическая,3.0,286.0,300000.0,полный,Левый,3.0,785000.0
4388,0,323i ,седан,синий,бензин,4,1997,автоматическая,2.5,170.0,300000.0,задний,Левый,4.0,20000.0
4389,0,520i ,седан,чёрный,бензин,4,1998,автоматическая,2.0,150.0,300000.0,задний,Левый,3.0,210000.0
4390,0,320i ,купе,зелёный,бензин,2,1984,механическая,2.0,129.0,300000.0,задний,Левый,3.0,270000.0
4391,0,318i ,купе,оранжевый,бензин,2,1984,механическая,1.8,113.0,300000.0,задний,Левый,3.0,280000.0
4392,0,118i ,хэтчбек,серебристый,бензин,5,2005,автоматическая,2.0,129.0,300000.0,задний,Левый,4.0,320000.0
4393,0,740Li ,седан,серебристый,бензин,4,1997,автоматическая,4.4,286.0,300000.0,задний,Левый,4.0,280000.0
4394,0,323i ,седан,синий,бензин,4,1987,механическая,2.3,150.0,300000.0,задний,Левый,4.0,55000.0
4395,0,525i ,седан,красный,бензин,4,1992,механическая,2.5,192.0,300000.0,задний,Левый,4.0,19000.0
4396,0,325i ,седан,белый,бензин,4,2004,механическая,2.5,192.0,300000.0,задний,Левый,1.0,360000.0
4397,0,323i ,купе,красный,бензин,2,1999,механическая,2.5,170.0,300000.0,задний,Левый,3.0,690000.0
4398,0,318i ,седан,серебристый,бензин,4,2001,автоматическая,2.0,143.0,300000.0,задний,Левый,4.0,380000.0
4399,0,728i ,седан,синий,бензин,4,1998,автоматическая,2.8,193.0,300000.0,задний,Левый,3.0,270000.0
4400,0,520d ,седан,серый,дизель,4,2007,автоматическая,2.0,163.0,300000.0,задний,Левый,3.0,610000.0
4401,0,3.0d ,внедорожник,серебристый,дизель,5,2005,автоматическая,3.0,218.0,300000.0,полный,Левый,3.0,850000.0
4402,0,318i ,универсал,зелёный,бензин,5,1990,механическая,1.8,113.0,300000.0,задний,Левый,3.0,800000.0
4403,0,316i ,седан,фиолетовый,бензин,4,1993,механическая,1.6,100.0,300000.0,задний,Левый,4.0,60000.0
4404,0,318i ,седан,серый,бензин,4,1999,механическая,1.9,118.0,300000.0,задний,Левый,3.0,190000.0
4405,0,318i ,седан,серый,бензин,4,2001,автоматическая,1.9,118.0,300000.0,задний,Левый,4.0,270000.0
4406,0,528i ,седан,серый,бензин,4,1983,механическая,2.8,184.0,300000.0,задний,Левый,4.0,150000.0
4407,0,520i ,седан,синий,бензин,4,1987,механическая,2.0,125.0,300000.0,задний,Левый,2.0,350000.0
4408,0,525i ,седан,чёрный,бензин,4,1989,механическая,2.5,170.0,300000.0,задний,Левый,4.0,115000.0
